image_uid,caption_number,keyword,lemma
129863111,3,asian,asian
1299923168,0,asian,asian
1299923168,3,asians,asian
130151401,0,guitar,guitar
130151401,2,guitar,guitar
130151401,3,guitar,guitar
130151401,4,guitar,guitar
130163559,0,throw,throw
130163559,1,horse,horse
130163559,2,thrown,throw
130163559,4,horse,horse
1303573561,2,boats,boat
1303573561,3,boat,boat
1303573561,4,boat,boat
1306080718,1,vest,vest
1306080718,3,vest,vest
1306106329,0,asian,asian
1306106329,1,asian,asian
1306106329,2,asian,asian
1306106329,4,asian,asian
1306824952,0,floor,floor
1306824952,4,floor,floor
1307094208,0,sand,sand
1307094208,1,sand,sand
130784506,0,horse,horse
130784506,0,hair,hair
130784506,1,horse,horse
130784506,1,hair,hair
130784506,2,horse,horse
130784506,2,hair,hair
130784506,3,horse,horse
130784506,4,horse,horse
131624221,1,bench,bench
131624221,2,bench,bench
131624221,4,bench,bench
1316505120,0,guitars,guitar
1316505120,1,guitar,guitar
1319788022,1,floor,floor
1319788022,3,floor,floor
1321651400,0,bird,bird
1321651400,2,bird,bird
1321651400,3,bird,bird
132305274,0,suit,suit
132305274,0,bench,bench
132305274,1,suit,suit
132305274,1,bench,bench
132305274,2,bench,bench
132305274,3,bench,bench
132421833,1,floor,floor
132421833,3,floor,floor
1328655944,0,dancing,dance
1328655944,3,dancing,dance
1328655944,4,dances,dance
132935992,0,throws,throw
132935992,3,throwing,throw
132935994,0,suit,suit
132935994,1,suit,suit
133031387,0,hair,hair
133031387,1,hair,hair
133031387,2,hair,hair
133087820,0,bench,bench
133087820,3,bench,bench
13327175,0,rope,rope
13327175,1,rope,rope
13327175,2,rope,rope
1332867233,0,sand,sand
1332867233,1,sand,sand
1332867233,2,sand,sand
1332867233,3,sand,sand
1332867233,4,sand,sand
1333788342,0,boat,boat
1333788342,1,boat,boat
1333788342,2,boat,boat
1333788342,3,boat,boat
1333788342,4,boat,boat
13341510,0,dance,dance
13341510,3,floor,floor
13341510,4,dancing,dance
13341510,4,floor,floor
1338067602,0,boat,boat
1338067602,1,boat,boat
1338067602,2,boat,boat
1338067602,4,boat,boat
134829866,0,vest,vest
134829866,1,vest,vest
134829866,3,vest,vest
134857559,0,guitars,guitar
134857559,1,guitar,guitar
134867998,0,asian,asian
134867998,1,asian,asian
134867998,2,asian,asian
1349427689,0,boat,boat
1349427689,1,boat,boat
1349427689,1,boat,boat
1349427689,2,boat,boat
1349427689,3,boat,boat
1351594833,0,birds,bird
1351594833,4,birds,bird
135613639,0,ground,ground
135613639,2,ground,ground
1356627150,0,fire,fire
1356627150,3,fire,fire
1356895715,2,hill,hill
1356895715,3,hill,hill
1356895715,4,hill,hill
1358398144,0,throwing,throw
1358398144,1,throws,throw
1358398144,2,throwing,throw
1358398144,3,throwing,throw
1358398144,4,throws,throw
1359765497,0,vest,vest
1359765497,1,vest,vest
1359765497,2,vest,vest
1360456780,0,purple,purple
1360456780,4,purple,purple
1362097957,0,guitar,guitar
1362097957,1,guitar,guitar
1362097957,2,guitar,guitar
1362097957,3,guitar,guitar
1362097957,4,guitar,guitar
1362987900,0,guitar,guitar
1362987900,1,guitar,guitar
1362987900,2,guitar,guitar
1362987900,3,guitar,guitar
1362987900,4,guitar,guitar
136358691,0,guitars,guitar
136358691,1,guitar,guitar
136358691,2,guitar,guitar
136358691,3,guitar,guitar
136358691,4,guitar,guitar
13691837,0,ground,ground
13691837,1,floor,floor
13691837,2,ground,ground
13691837,3,floor,floor
13691837,4,floor,floor
137398669,0,path,path
137398669,4,path,path
137430875,1,asian,asian
137430875,4,asian,asian
137430923,1,ground,ground
137430923,2,ground,ground
137861003,0,horse,horse
137861003,0,boat,boat
137861003,1,horse,horse
137861003,2,boat,boat
137861003,2,horse,horse
137861003,3,horse,horse
137861003,3,boat,boat
137861003,4,horse,horse
1390184143,0,bird,bird
1390184143,1,bird,bird
1390184143,2,bird,bird
1391394685,0,suit,suit
1391394685,2,suit,suit
1391394685,3,suit,suit
1394239063,1,hill,hill
1394239063,3,hill,hill
1394239063,4,hill,hill
1394756978,0,ground,ground
1394756978,2,hair,hair
1394756978,4,hair,hair
1394756978,4,ground,ground
139765126,0,boats,boat
139765126,2,boats,boat
139765126,3,boats,boat
139765126,4,boat,boat
1397737225,0,dancing,dance
1397737225,4,dancing,dance
1399295078,0,suits,suit
1399295078,3,suit,suit
1399295078,4,suits,suit
1400091666,0,guitar,guitar
1400091666,1,guitar,guitar
1401324296,0,boat,boat
1401324296,1,boat,boat
1401324296,3,boat,boat
1404471863,1,suit,suit
1404471863,2,suit,suit
1405650076,0,hair,hair
1405650076,1,hair,hair
1405650076,3,hair,hair
140732943,0,hair,hair
140732943,0,guitar,guitar
140732943,1,hair,hair
140732943,1,guitar,guitar
140732943,2,guitar,guitar
140732943,3,guitar,guitar
140732943,4,guitar,guitar
141066782,0,sand,sand
141066782,1,sand,sand
141066782,2,sand,sand
141066782,3,sand,sand
141066782,4,sand,sand
141126420,0,surfboard,surfboard
141126420,2,surfboard,surfboard
1411855204,0,hair,hair
1411855204,1,hair,hair
141186473,0,asian,asian
141186473,0,bench,bench
141186473,1,asian,asian
141186473,1,bench,bench
141186473,3,bench,bench
141186473,4,bench,bench
141364977,0,dance,dance
141364977,4,dancing,dance
1419062069,0,suit,suit
1419062069,2,suit,suit
1419062069,3,suit,suit
142078565,0,guitar,guitar
142078565,1,guitar,guitar
142078565,2,guitar,guitar
142078565,3,guitar,guitar
142078565,4,guitar,guitar
142258955,0,car,car
142258955,1,car,car
142258955,1,car,car
142258955,2,car,car
142258955,3,car,car
142258955,4,car,car
142347382,2,fire,fire
142347382,3,fire,fire
142347382,4,fire,fire
143149186,1,vest,vest
143149186,2,vest,vest
143149186,4,vest,vest
1432506301,1,cars,car
1432506301,2,cars,car
1432506301,3,car,car
1432506301,3,car,car
1432506301,4,cars,car
1432734769,2,asian,asian
1432734769,3,asian,asian
1433046578,0,guitar,guitar
1433046578,1,guitar,guitar
1433046578,2,guitar,guitar
1433046578,3,guitar,guitar
1433046578,4,guitar,guitar
1433154463,0,thrown,throw
1433154463,2,thrown,throw
1433937960,1,dancing,dance
1433937960,3,dancing,dance
1434151732,0,asian,asian
1434151732,3,asian,asian
1434151732,4,asian,asian
1438580125,2,ground,ground
1438580125,3,ground,ground
144844274,0,rope,rope
144844274,1,rope,rope
144844274,2,rope,rope
144844274,3,rope,rope
144844274,4,rope,rope
1448457547,0,paddling,paddle
1448457547,1,paddles,paddle
1448457547,2,paddling,paddle
1449163823,0,vest,vest
1449163823,1,vest,vest
1449163823,2,vest,vest
1449758127,1,sand,sand
1449758127,2,sand,sand
1449758127,3,sand,sand
1449758127,4,sand,sand
14526359,0,guitar,guitar
14526359,1,guitar,guitar
14526359,2,guitar,guitar
14526359,3,guitar,guitar
14526359,4,guitar,guitar
145282619,1,fire,fire
145282619,2,fire,fire
1453251773,2,asian,asian
1453251773,3,asian,asian
145424240,0,boat,boat
145424240,1,boat,boat
145424240,2,boat,boat
145424240,3,boat,boat
145424240,4,boat,boat
14580804,0,guitar,guitar
14580804,0,benches,bench
14580804,2,guitar,guitar
14580804,3,guitar,guitar
14580804,3,benches,bench
14580804,4,bench,bench
14580804,4,guitar,guitar
1462927288,0,guitar,guitar
1462927288,1,guitar,guitar
1462927288,2,guitar,guitar
1462927288,4,guitar,guitar
1464513701,1,boat,boat
1464513701,1,boat,boat
1464513701,2,boat,boat
1464513701,3,boat,boat
1464513701,4,boat,boat
146684257,0,boat,boat
146684257,1,boat,boat
146684257,2,boat,boat
146684257,4,boat,boat
146779920,0,guitar,guitar
146779920,1,guitar,guitar
146779920,2,guitar,guitar
146779920,3,guitar,guitar
146779920,4,guitar,guitar
1468182643,0,path,path
1468182643,1,path,path
1468182643,2,path,path
14698352,0,car,car
14698352,1,car,car
1471163137,0,suit,suit
1471163137,1,suit,suit
1471163137,2,car,car
1471163137,3,suit,suit
1471163137,3,car,car
147236031,0,asian,asian
147236031,1,asian,asian
147236031,3,asian,asian
1474240647,0,car,car
1474240647,0,car,car
1474240647,1,car,car
1477476722,0,surfboard,surfboard
1477476722,2,surfboard,surfboard
1477476722,3,surfboard,surfboard
1477476722,4,surfboard,surfboard
148255382,0,guitar,guitar
148255382,1,guitar,guitar
148255382,3,guitar,guitar
148255382,4,guitar,guitar
1483804641,0,floor,floor
1483804641,1,floor,floor
1483804641,2,floor,floor
1483804641,3,floor,floor
1483804641,4,floor,floor
149042906,0,floor,floor
149042906,0,floor,floor
149042906,1,floor,floor
149042906,3,floor,floor
149043687,0,hair,hair
149043687,1,hair,hair
149043687,2,hair,hair
149043687,3,hair,hair
149043687,4,hair,hair
1491016655,1,dances,dance
1491016655,2,dancing,dance
1491016655,3,dancing,dance
1491016655,4,dances,dance
149206827,1,boat,boat
149206827,2,boat,boat
149206827,4,boat,boat
149388615,0,bench,bench
149388615,1,bench,bench
149882790,0,sand,sand
149882790,0,sand,sand
149882790,1,sand,sand
149882790,2,sand,sand
149882790,4,sand,sand
149934002,0,horses,horse
149934002,2,horses,horse
149934002,3,horses,horse
149934002,4,horses,horse
1500576335,0,throw,throw
1500576335,3,throw,throw
1500576335,4,throw,throw
1500989694,0,car,car
1500989694,4,cars,car
150598969,0,horse,horse
150598969,1,horse,horse
150598969,3,horse,horse
150598969,4,horse,horse
150712506,1,throwing,throw
150712506,4,throwing,throw
151155158,0,dances,dance
151155158,2,dancing,dance
151155158,3,dancing,dance
1516994798,0,guitar,guitar
1516994798,1,guitar,guitar
1516994798,2,guitar,guitar
1516994798,3,guitar,guitar
1516994798,4,guitar,guitar
1518841737,0,hair,hair
1518841737,1,hair,hair
151970521,0,bench,bench
151970521,1,bench,bench
151970521,2,bench,bench
151970521,3,bench,bench
152809468,0,bird,bird
152809468,1,bird,bird
152809468,2,bird,bird
152809468,3,bird,bird
152809468,4,bird,bird
152836785,0,horse,horse
152836785,3,horse,horse
15308698,0,sand,sand
15308698,1,sand,sand
15308698,2,sand,sand
15308698,4,sand,sand
15308702,0,sand,sand
15308702,1,sand,sand
15308702,2,sand,sand
15308702,3,sand,sand
15308702,4,sand,sand
153106887,0,car,car
153106887,1,cars,car
153106887,2,car,car
153106887,4,cars,car
153374889,1,hill,hill
153374889,4,hills,hill
1534524182,1,paddling,paddle
1534524182,2,paddles,paddle
1538738682,0,car,car
1538738682,1,car,car
1538738682,3,car,car
1538738682,4,car,car
153955101,0,asian,asian
153955101,2,asian,asian
153963868,0,vest,vest
153963868,1,vest,vest
154257460,2,floor,floor
154257460,3,floor,floor
1544836085,0,ground,ground
1544836085,1,floor,floor
1544836085,2,ground,ground
1544836085,3,floor,floor
1549878731,0,car,car
1549878731,0,cars,car
1549878731,1,car,car
1549878731,2,car,car
1549878731,3,cars,car
1549878731,4,car,car
155210731,0,asian,asian
155210731,0,asian,asian
155210731,2,asian,asian
155210731,4,asian,asian
1553926084,1,asian,asian
1553926084,1,asian,asian
1553926084,3,asian,asian
155560281,0,ground,ground
155560281,3,ground,ground
1559931223,1,asian,asian
1559931223,2,asian,asian
1561077967,0,hill,hill
1561077967,2,hill,hill
1571528274,0,dance,dance
1571528274,1,dance,dance
1571528274,2,dance,dance
1571528274,4,dancing,dance
157192048,0,suit,suit
157192048,1,suit,suit
157490554,1,cliff,cliff
157490554,2,cliff,cliff
157616263,1,car,car
157616263,3,car,car
157616263,4,car,car
1578355853,0,basketball,basketball
1578355853,1,basketball,basketball
158093226,0,suit,suit
158093226,2,suit,suit
158093226,3,suit,suit
15859665,0,horse,horse
15859665,2,horse,horse
15859665,3,horse,horse
15859665,4,horse,horse
1587652280,2,path,path
1587652280,3,path,path
1587652280,4,path,path
158857536,0,guitar,guitar
158857536,4,guitar,guitar
1588931550,0,boat,boat
1588931550,1,boat,boat
1588931550,4,boat,boat
1595300147,0,horse,horse
1595300147,1,horse,horse
1595300147,2,horse,horse
1595300147,3,horse,horse
1595300147,4,horse,horse
1598809111,1,asian,asian
1598809111,3,asian,asian
1605250088,0,guitar,guitar
1605250088,2,guitar,guitar
1605250088,3,guitar,guitar
1605250088,4,guitar,guitar
161240978,0,horse,horse
161240978,1,horse,horse
161240978,2,path,path
161240978,4,path,path
161347959,0,guitar,guitar
161347959,1,guitar,guitar
161347959,2,guitar,guitar
161347959,3,guitar,guitar
161347959,4,guitar,guitar
16151663,0,guitar,guitar
16151663,1,guitar,guitar
16151663,2,guitar,guitar
16151663,3,guitar,guitar
16151663,4,guitar,guitar
1617438392,0,guitar,guitar
1617438392,1,guitar,guitar
1617438392,2,guitar,guitar
1617438392,3,guitar,guitar
1617438392,4,guitar,guitar
1618094569,0,hair,hair
1618094569,1,hair,hair
1618094569,1,guitar,guitar
1618094569,2,guitar,guitar
1618094569,3,guitar,guitar
1618094569,4,guitar,guitar
161877800,1,guitar,guitar
161877800,2,guitar,guitar
161877800,3,guitar,guitar
162060045,0,vest,vest
162060045,1,vest,vest
162060045,2,vest,vest
162060045,3,vest,vest
162060045,4,vest,vest
1628398329,2,sand,sand
1628398329,3,sand,sand
163804372,0,hair,hair
163804372,1,hair,hair
163804372,2,hair,hair
164622257,1,hill,hill
164622257,2,hill,hill
164622257,3,hill,hill
164954325,0,car,car
164954325,2,hair,hair
164954325,2,car,car
164954325,3,car,car
164954325,4,hair,hair
164954325,4,car,car
164969525,0,dancing,dance
164969525,4,dancing,dance
165772854,0,guitar,guitar
165772854,1,guitar,guitar
165772854,2,guitar,guitar
165772854,3,guitar,guitar
166321259,2,hair,hair
166321259,3,hair,hair
166321259,4,hair,hair
16639719,0,fire,fire
16639719,0,fire,fire
16639719,1,fire,fire
16639719,2,fire,fire
16639719,3,fire,fire
16639719,4,fire,fire
167001809,1,fire,fire
167001809,3,fire,fire
1678256882,0,guitar,guitar
1678256882,1,guitar,guitar
1678256882,2,guitar,guitar
1679732375,0,bench,bench
1679732375,1,bench,bench
1679732375,2,bench,bench
1679732375,3,bench,bench
1679732375,4,bench,bench
1680409989,0,purple,purple
1680409989,1,purple,purple
1680409989,2,purple,purple
1680674943,0,floor,floor
1680674943,1,floor,floor
1680674943,2,floor,floor
1680674943,3,floor,floor
168728234,0,purple,purple
168728234,1,purple,purple
168728234,2,purple,purple
168728234,3,purple,purple
168728234,4,purple,purple
1690043294,0,asian,asian
1690043294,1,asian,asian
1694555858,0,asian,asian
1694555858,0,suit,suit
1694555858,1,asian,asian
1694555858,2,asian,asian
1694555858,2,suit,suit
1694555858,3,asian,asian
1694555858,3,suit,suit
16988097,0,suit,suit
16988097,2,suit,suit
16988097,3,suit,suit
170547828,0,boat,boat
170547828,1,boat,boat
170876266,0,bench,bench
170876266,1,bench,bench
17095593,0,bench,bench
17095593,1,bench,bench
17095593,2,bench,bench
17095593,3,bench,bench
17095593,4,bench,bench
1710765330,2,bench,bench
1710765330,3,bench,bench
17185253,0,bench,bench
17185253,1,bench,bench
17185253,2,bench,bench
17185253,3,bench,bench
17185253,4,bench,bench
172327171,0,guitar,guitar
172327171,1,guitar,guitar
172327171,2,guitar,guitar
172327171,4,guitar,guitar
17266976,1,boat,boat
17266976,2,boat,boat
172719061,0,hair,hair
172719061,1,hair,hair
172719061,2,hair,hair
172892648,1,hill,hill
172892648,3,hill,hill
172892648,4,hill,hill
172923228,0,guitar,guitar
172923228,1,guitar,guitar
172923228,2,guitar,guitar
172923228,3,guitar,guitar
172923228,4,guitar,guitar
1732047510,0,asian,asian
1732047510,1,asian,asian
1732047510,2,asian,asian
1733590931,1,guitar,guitar
1733590931,2,guitar,guitar
1733595275,1,car,car
1733595275,2,car,car
1734643212,0,guitar,guitar
1734643212,1,guitar,guitar
1734643212,2,guitar,guitar
1734643212,3,guitar,guitar
1734643212,4,guitar,guitar
174056037,0,floor,floor
174056037,2,floor,floor
174217492,0,rope,rope
174217492,4,rope,rope
174557398,0,guitar,guitar
174557398,1,guitar,guitar
174557398,2,guitar,guitar
174557398,3,guitar,guitar
174557398,4,guitar,guitar
175369436,0,floor,floor
175369436,1,floor,floor
175826463,0,sand,sand
175826463,0,sand,sand
175826463,2,sand,sand
175826463,4,sand,sand
176527896,0,purple,purple
176527896,3,purple,purple
176673870,1,suit,suit
176673870,3,suit,suit
1774246825,0,bench,bench
1774246825,1,bench,bench
1774246825,2,bench,bench
1774246825,3,bench,bench
177522874,0,guitar,guitar
177522874,1,guitar,guitar
177522874,2,guitar,guitar
177522874,3,guitar,guitar
177522874,4,guitar,guitar
178045,0,dancing,dance
178045,1,dance,dance
178045,2,dance,dance
178249309,0,suit,suit
178249309,1,suit,suit
178342849,1,suits,suit
178342849,2,suit,suit
178935935,0,asian,asian
178935935,3,asian,asian
178977151,3,asian,asian
178977151,4,asian,asian
178980177,0,horse,horse
178980177,1,horse,horse
178980177,3,horse,horse
178980177,4,horse,horse
179081851,0,hair,hair
179081851,1,hair,hair
1791491934,0,asian,asian
1791491934,3,asian,asian
1793982293,0,bench,bench
1793982293,0,bench,bench
1793982293,1,asian,asian
1793982293,3,asian,asian
