image_uid,caption_number,keyword,lemma
2909811789_ed8f3fd972,2,jumping,jump
2909811789_ed8f3fd972,2,bicycle,bicycle
2909811789_ed8f3fd972,2,pyramid,pyramid
2925737498_57585a7ed9,0,denim,denim
2925737498_57585a7ed9,0,jacket,jacket
2925737498_57585a7ed9,0,smiling,smile
3050650135_23f9d9d2f8,0,man,man
3050650135_23f9d9d2f8,0,blue,blue
3050650135_23f9d9d2f8,0,jersey,jersey
3050650135_23f9d9d2f8,0,kicking,kick
3050650135_23f9d9d2f8,0,ball,ball
3050650135_23f9d9d2f8,0,man,man
3050650135_23f9d9d2f8,0,watches,watch
3122938209_2b2c6c1fab,1,man,man
3122938209_2b2c6c1fab,1,green,green
3122938209_2b2c6c1fab,1,bike,bike
3208188198_2b271d2a2e,4,jeans,jean
3208188198_2b271d2a2e,4,running,run
3246190363_68d903bfcb,0,black,black
3246190363_68d903bfcb,0,dog,dog
3262793378_773b21ec19,4,person,person
3262793378_773b21ec19,4,shirt,shirt
3262793378_773b21ec19,4,wire,wire
3462396164_ba9849c14b,4,crowd,crowd
3475552729_a3abd81ee6,1,child,child
3475552729_a3abd81ee6,1,carrying,carry
3475552729_a3abd81ee6,1,soccer,soccer
3475552729_a3abd81ee6,1,ball,ball
3503011427_a4ee547c77,4,man,man
3503011427_a4ee547c77,4,white,white
3503011427_a4ee547c77,4,black,black
3503011427_a4ee547c77,4,pants,pant
3503011427_a4ee547c77,4,walking,walk
3503011427_a4ee547c77,4,white,white
3523950181_414978964e,0,hockey,hockey
3523950181_414978964e,0,players,player
3523950181_414978964e,0,hockey,hockey
3523950181_414978964e,0,puck,puck
3526431764_056d2c61dc,3,people,people
3526431764_056d2c61dc,3,taking,take
3526431764_056d2c61dc,3,pictures,picture
3526431764_056d2c61dc,3,cameras,camera
3547000169_40191e02ca,0,men,man
3547000169_40191e02ca,0,sitting,sit
3547000169_40191e02ca,0,green,green
3547000169_40191e02ca,0,neon,neon
3547000169_40191e02ca,0,lights,light
3568065409_1c381aa854,3,boy,boy
3568065409_1c381aa854,3,white,white
3568065409_1c381aa854,3,shirt,shirt
3568065409_1c381aa854,3,jumping,jump
3569284680_44fef444ef,1,boy,boy
3569284680_44fef444ef,1,red,red
3569284680_44fef444ef,1,girl,girl
3569284680_44fef444ef,1,stairs,stair
3602676311_824b2c04ba,1,man,man
3602676311_824b2c04ba,1,bike,bike
442918418_0f29c97fa9,3,dog,dog
442918418_0f29c97fa9,3,log,log
636503038_17ca82b50f,1,people,people
636503038_17ca82b50f,1,standing,stand
636503038_17ca82b50f,1,rocks,rock
636503038_17ca82b50f,1,near,near
1019077836_6fc9b15408,4,brown,brown
1019077836_6fc9b15408,4,dog,dog
1019077836_6fc9b15408,4,running,run
1019077836_6fc9b15408,4,sprinkler,sprinkler
1020651753_06077ec457,2,dog,dog
1020651753_06077ec457,2,catch,catch
1020651753_06077ec457,2,ball,ball
1020651753_06077ec457,2,field,field
1067675215_7336a694d6,4,man,man
1067675215_7336a694d6,4,laying,lay
1067675215_7336a694d6,4,middle,middle
1067675215_7336a694d6,4,street,street
1084104085_3b06223afe,1,woman,woman
1084104085_3b06223afe,1,shorts,short
1084104085_3b06223afe,1,shirt,shirt
1084104085_3b06223afe,1,rock,rock
1084104085_3b06223afe,1,climbing,climbing
109260218_fca831f933,0,people,people
109260218_fca831f933,0,inside,inside
109260218_fca831f933,0,rock,rock
1094462889_f9966dafa6,1,dog,dog
1094462889_f9966dafa6,1,looking,look
1094462889_f9966dafa6,1,snow,snow
1105959054_9c3a738096,0,child,child
1105959054_9c3a738096,0,painting,paint
1105959054_9c3a738096,0,picture,picture
112243673_fd68255217,4,people,people
112243673_fd68255217,4,ride,ride
112243673_fd68255217,4,bikes,bike
112243673_fd68255217,4,field,field
112243673_fd68255217,4,surrounded,surround
112243673_fd68255217,4,trees,tree
118309463_a532b75be9,4,boys,boy
118309463_a532b75be9,4,wearing,wear
118309463_a532b75be9,4,florida,florida
118309463_a532b75be9,4,hats,hat
1252787177_4b08625897,0,people,people
1252787177_4b08625897,0,underwear,underwear
1252787177_4b08625897,0,hanging,hang
1287920676_d21a0b289b,2,white,white
1287920676_d21a0b289b,2,dog,dog
1287920676_d21a0b289b,2,red,red
1287920676_d21a0b289b,2,straps,strap
1296412797_85b6d2f8d6,0,child,child
1296412797_85b6d2f8d6,0,swung,swing
1296412797_85b6d2f8d6,0,arms,arm
1296412797_85b6d2f8d6,0,child,child
1296412797_85b6d2f8d6,0,watches,watch
1355703632_5683a4b6fb,1,girl,girl
1355703632_5683a4b6fb,1,softball,softball
1384292980_4022a7520c,3,young,young
1384292980_4022a7520c,3,women,woman
1384292980_4022a7520c,3,walking,walk
1394396709_65040d97ab,1,dog,dog
1394396709_65040d97ab,1,retrieving,retrieve
1414779054_31946f9dfc,0,boy,boy
1414779054_31946f9dfc,0,jumping,jump
1414779054_31946f9dfc,0,cement,cement
1423997242_ea2189ec5e,0,resting,rest
1423997242_ea2189ec5e,0,field,field
1423997242_ea2189ec5e,4,man,man
1423997242_ea2189ec5e,4,backpack,backpack
1423997242_ea2189ec5e,4,rest,rest
142802798_962a4ec5ce,0,boy,boy
142802798_962a4ec5ce,0,green,green
142802798_962a4ec5ce,0,shirt,shirt
142802798_962a4ec5ce,0,wall,wall
142802798_962a4ec5ce,0,graffiti,graffiti
1434005938_ad75c8598c,0,man,man
1434005938_ad75c8598c,0,large,large
1434005938_ad75c8598c,0,backpack,backpack
1434005938_ad75c8598c,0,fields,field
1463732130_a754441289,4,girl,girl
1463732130_a754441289,4,white,white
1463732130_a754441289,4,blue,blue
1463732130_a754441289,4,jeans,jean
1480712062_32a61ad4b7,0,scuba,scuba
1480712062_32a61ad4b7,0,holds,hold
1480712062_32a61ad4b7,0,small,small
1480712062_32a61ad4b7,0,lobster,lobster
1511807116_41c3645e8c,1,dogs,dog
1511807116_41c3645e8c,1,wrestle,wrestle
1511807116_41c3645e8c,1,grass,grass
1515883224_14e36a53c7,3,woman,woman
1515883224_14e36a53c7,3,blue,blue
1515883224_14e36a53c7,3,shirt,shirt
1515883224_14e36a53c7,3,crowd,crowd
1515883224_14e36a53c7,3,people,people
1713248099_d860df4e10,3,dogs,dog
1713248099_d860df4e10,3,grassy,grassy
1713248099_d860df4e10,3,field,field
171488318_fb26af58e2,0,dog,dog
171488318_fb26af58e2,0,walking,walk
171488318_fb26af58e2,0,cracked,crack
171488318_fb26af58e2,1,dog,dog
171488318_fb26af58e2,1,walking,walk
171488318_fb26af58e2,1,cracked,cracked
172097783_292c5413d8,3,man,man
172097783_292c5413d8,3,blue,blue
172097783_292c5413d8,3,trunks,trunk
172097783_292c5413d8,3,red,red
172097783_292c5413d8,3,life,life
172097783_292c5413d8,3,jacket,jacket
172097783_292c5413d8,3,blue,blue
172097783_292c5413d8,3,lake,lake
1798215547_ef7ad95be8,3,boy,boy
1798215547_ef7ad95be8,3,slides,slide
1798215547_ef7ad95be8,3,headfirst,headfirst
1798215547_ef7ad95be8,3,tube,tube
2076906555_c20dc082db,0,boy,boy
2076906555_c20dc082db,0,jean,jean
2076906555_c20dc082db,0,jacket,jacket
2076906555_c20dc082db,0,hand,hand
2076906555_c20dc082db,0,smiling,smile
2076906555_c20dc082db,0,camera,camera
2081141788_38fa84ce3c,0,children,child
2081141788_38fa84ce3c,0,jumping,jump
2081141788_38fa84ce3c,0,pool,pool
2081446176_f97dc76951,3,wearing,wear
2081446176_f97dc76951,3,hat,hat
2081446176_f97dc76951,3,scarf,scarf
2097420505_439f63c863,3,man,man
2097420505_439f63c863,3,camera,camera
2102581664_5ea50f85c6,1,dog,dog
2102581664_5ea50f85c6,1,jumping,jump
2109479807_eec8d72ca7,0,girls,girl
2109479807_eec8d72ca7,0,ride,ride
2130203183_49bae96b96,2,dog,dog
2130203183_49bae96b96,2,sitting,sit
2144846312_d4c738dc6c,4,baby,baby
2182050469_1edac0bc60,0,person,person
2182050469_1edac0bc60,0,end,end
2182050469_1edac0bc60,0,dock,dock
2182050469_1edac0bc60,0,lake,lake
2186139563_e60c1d4b8b,4,dog,dog
2186139563_e60c1d4b8b,4,chases,chase
2186139563_e60c1d4b8b,4,ball,ball
2194806429_ca4c3770c1,3,women,woman
2194806429_ca4c3770c1,3,looking,look
2194806429_ca4c3770c1,3,painting,painting
2194806429_ca4c3770c1,3,wall,wall
2204777844_1bcf26bf84,3,child,child
2204777844_1bcf26bf84,3,red,red
2204777844_1bcf26bf84,3,help,help
2204777844_1bcf26bf84,3,ice,ice
2204777844_1bcf26bf84,3,skating,skating
2208055895_37cd8e1edf,1,boy,boy
2208055895_37cd8e1edf,1,igloo,igloo
2226587791_66e29dd01d,2,pool,pool
2243904502_2d265fed80,2,yellow,yellow
2243904502_2d265fed80,2,dog,dog
2243904502_2d265fed80,2,running,run
2243904502_2d265fed80,2,yellow,yellow
2243904502_2d265fed80,2,mouth,mouth
224702241_05af393148,4,dog,dog
224702241_05af393148,4,walks,walk
2254913901_569f568926,0,louis,louis
2254913901_569f568926,0,window,window
2277299634_e14bdb7ff7,0,man,man
2277299634_e14bdb7ff7,0,street,street
2279980395_989d48ae72,2,child,child
2279980395_989d48ae72,2,surrounded,surround
2279980395_989d48ae72,2,colored,colored
2279980395_989d48ae72,2,balls,ball
2288315705_5f4c37d932,2,white,white
2288315705_5f4c37d932,2,dog,dog
2288315705_5f4c37d932,2,running,run
2288315705_5f4c37d932,2,pebble,pebble
2288315705_5f4c37d932,2,beach,beach
2297744130_f571f3a239,4,kid,kid
2297744130_f571f3a239,4,yellow,yellow
2297744130_f571f3a239,4,jacket,jacket
2297744130_f571f3a239,4,blue,blue
2297744130_f571f3a239,4,jumping,jump
2297744130_f571f3a239,4,rock,rock
2299859649_07ca44a222,2,young,young
2299859649_07ca44a222,2,boy,boy
2299859649_07ca44a222,2,holds,hold
2299859649_07ca44a222,2,candy,candy
2299859649_07ca44a222,2,bar,bar
2299859649_07ca44a222,2,yelling,yell
2310108346_e82d209ccd,2,woman,woman
2310108346_e82d209ccd,2,sits,sit
2320125735_27fe729948,1,black,black
2320125735_27fe729948,1,dog,dog
2320125735_27fe729948,1,standing,stand
2320125735_27fe729948,1,grass,grass
2320125735_27fe729948,1,near,near
2332986053_864db84971,4,man,man
2332986053_864db84971,4,blue,blue
2332986053_864db84971,4,helmet,helmet
2332986053_864db84971,4,orange,orange
2332986053_864db84971,4,shirt,shirt
2335428699_4eba9b6245,4,children,child
2335428699_4eba9b6245,4,jumping,jump
2335428699_4eba9b6245,4,trampoline,trampoline
2335428699_4eba9b6245,4,snow,snow
2339946012_06bd480ab8,0,brown,brown
2339946012_06bd480ab8,0,dog,dog
2339946012_06bd480ab8,0,swimming,swim
2354792215_eef2bdc753,2,boy,boy
2354792215_eef2bdc753,2,white,white
2354792215_eef2bdc753,2,soccer,soccer
2354792215_eef2bdc753,2,ball,ball
2354792215_eef2bdc753,2,team,team
236474697_0c73dd5d8b,3,young,young
236474697_0c73dd5d8b,3,people,people
236474697_0c73dd5d8b,3,holding,hold
2367816288_7c2d11d3c5,4,young,young
2367816288_7c2d11d3c5,4,boy,boy
2367816288_7c2d11d3c5,4,flip,flip
2369248869_0266760c4a,2,dog,dog
2369248869_0266760c4a,2,running,run
2370221025_be4d9a4431,2,small,small
2370221025_be4d9a4431,2,child,child
2370221025_be4d9a4431,2,winter,winter
2370221025_be4d9a4431,2,held,hold
237277765_9e6fa5b99a,3,girl,girl
237277765_9e6fa5b99a,3,sitting,sit
237277765_9e6fa5b99a,3,tree,tree
237277765_9e6fa5b99a,3,stump,stump
237953705_cfe6999307,1,children,child
237953705_cfe6999307,1,paper,paper
2404488732_ca1bbdacc2,0,brown,brown
2404488732_ca1bbdacc2,0,dog,dog
2404488732_ca1bbdacc2,0,running,run
241031670_e60f59b8e4,4,girls,girl
241031670_e60f59b8e4,4,umbrellas,umbrella
2410562803_56ec09f41c,4,people,people
2410562803_56ec09f41c,4,sit,sit
2410562803_56ec09f41c,4,electronic,electronic
241109594_3cb90fe2a3,1,black,black
241109594_3cb90fe2a3,1,white,white
241109594_3cb90fe2a3,1,dog,dog
241109594_3cb90fe2a3,1,swimming,swimming
241109594_3cb90fe2a3,1,stick,stick
241109594_3cb90fe2a3,1,mouth,mouth
2412390588_a89cab30f4,1,boy,boy
2412390588_a89cab30f4,1,red,red
2412390588_a89cab30f4,1,pointing,point
2412390588_a89cab30f4,1,red,red
2412390588_a89cab30f4,1,tulip,tulip
241345981_1ef4f8109c,0,football,football
241345981_1ef4f8109c,0,playing,play
241346352_c5a0ea43c6,0,football,football
241346352_c5a0ea43c6,0,player,player
241346352_c5a0ea43c6,0,kicking,kick
241346352_c5a0ea43c6,0,ball,ball
241346352_c5a0ea43c6,0,opposing,oppose
241346352_c5a0ea43c6,0,fans,fan
241346352_c5a0ea43c6,0,watch,watch
241346402_5c070a0c6d,3,man,man
241346402_5c070a0c6d,3,sunglasses,sunglass
241346402_5c070a0c6d,3,blue,blue
241346402_5c070a0c6d,3,cap,cap
241346580_b3c035d65c,4,football,football
241346580_b3c035d65c,4,players,player
241346580_b3c035d65c,4,red,red
241346580_b3c035d65c,4,white,white
241346580_b3c035d65c,4,red,red
241346580_b3c035d65c,4,white,white
241346885_f519ece460,1,football,football
241347150_5ff37818c2,0,football,football
241347150_5ff37818c2,0,player,player
241347150_5ff37818c2,0,ball,ball
241347150_5ff37818c2,0,player,player
241347150_5ff37818c2,0,red,red
241347150_5ff37818c2,0,tackle,tackle
2419186511_f0ce5f9685,2,baby,baby
2419186511_f0ce5f9685,2,takes,take
2419186511_f0ce5f9685,2,bath,bath
2419186511_f0ce5f9685,2,large,large
2419186511_f0ce5f9685,2,bowl,bowl
2423085253_6c19149855,2,little,little
2423085253_6c19149855,2,girl,girl
2423085253_6c19149855,2,running,run
2423085253_6c19149855,2,colorful,colorful
2423085253_6c19149855,2,ball,ball
2423085253_6c19149855,2,grass,grass
2426303900_0a8d52eb14,0,children,child
2426303900_0a8d52eb14,0,bathtub,bathtub
2426303900_0a8d52eb14,0,umbrella,umbrella
2432038587_5e4148e277,4,dog,dog
2432038587_5e4148e277,4,geese,goose
2432038587_5e4148e277,4,field,field
247617754_4b1137de8c,0,sits,sit
247617754_4b1137de8c,0,wall,wall
247617754_4b1137de8c,0,looking,look
2480820830_bdec1f5b76,4,dogs,dog
2480820830_bdec1f5b76,4,running,run
2509824208_247aca3ea3,3,brown,brown
2509824208_247aca3ea3,3,dog,dog
2509824208_247aca3ea3,3,runs,run
2509824208_247aca3ea3,3,grass,grass
2521062020_f8b983e4b2,3,man,man
2521062020_f8b983e4b2,3,prepares,prepare
2521062020_f8b983e4b2,3,harness,harness
2521062020_f8b983e4b2,3,boy,boy
2521062020_f8b983e4b2,3,rock,rock
2521062020_f8b983e4b2,3,climbing,climb
2521062020_f8b983e4b2,3,wall,wall
2527303359_6c3dc3f282,0,girl,girl
2527303359_6c3dc3f282,0,white,white
2527303359_6c3dc3f282,0,dress,dress
2527303359_6c3dc3f282,0,beach,beach
2532262109_87429a2cae,2,group,group
2532262109_87429a2cae,2,school,school
2532262109_87429a2cae,2,girls,girl
2532262109_87429a2cae,2,standing,stand
2532262109_87429a2cae,2,taking,take
2532262109_87429a2cae,2,pictures,picture
2533010184_ef2fd71297,1,woman,woman
2533010184_ef2fd71297,1,standing,stand
2533010184_ef2fd71297,1,white,white
2534194182_ac53035cf4,0,group,group
2534194182_ac53035cf4,0,band,band
2534194182_ac53035cf4,0,members,member
254475194_3d8f4dfd53,2,dog,dog
254475194_3d8f4dfd53,2,grassy,grassy
2547785434_f227bd3680,1,brown,brown
2547785434_f227bd3680,1,white,white
2547785434_f227bd3680,1,cow,cow
2547785434_f227bd3680,1,jumps,jump
2547785434_f227bd3680,1,away,away
2547785434_f227bd3680,1,black,black
2547785434_f227bd3680,1,white,white
2547785434_f227bd3680,1,dog,dog
2550011909_6b95f11330,2,children,child
2554570943_122da6438f,4,child,child
2554570943_122da6438f,4,climbs,climb
2554570943_122da6438f,4,inside,inside
2554570943_122da6438f,4,red,red
2554570943_122da6438f,4,slide,slide
2562347802_c049a2ba88,0,dogs,dog
2562347802_c049a2ba88,0,walking,walk
2565703445_dd6899bc0e,3,man,man
2565703445_dd6899bc0e,3,railing,railing
2570559405_dc93007f76,3,dogs,dog
2570559405_dc93007f76,3,rusty,rusty
2570559405_dc93007f76,3,fence,fence
2571096893_694ce79768,2,young,young
2571096893_694ce79768,2,child,child
2571096893_694ce79768,2,runs,run
2571096893_694ce79768,2,leaves,leave
259314892_a42b8af664,0,smaller,small
259314892_a42b8af664,0,white,white
259314892_a42b8af664,0,dog,dog
259314892_a42b8af664,0,playing,play
259314892_a42b8af664,0,people,people
2596475173_58f11fc583,1,tan,tan
2596475173_58f11fc583,1,dog,dog
2596475173_58f11fc583,1,black,black
2596475173_58f11fc583,1,dog,dog
2615623392_ab2b9759ae,2,woman,woman
2615623392_ab2b9759ae,2,boy,boy
2623247254_3bfc795121,3,guys,guy
2623247254_3bfc795121,3,light,light
262642489_f5c6b9e65b,4,brown,brown
262642489_f5c6b9e65b,4,dog,dog
262642489_f5c6b9e65b,4,swims,swim
262642489_f5c6b9e65b,4,camera,camera
263231469_e85c74f5fd,4,girl,girl
263231469_e85c74f5fd,4,black,black
263231469_e85c74f5fd,4,walks,walk
263231469_e85c74f5fd,4,desert,desert
2642475077_69d19deb74,1,cap,cap
2642475077_69d19deb74,1,talking,talk
2644920808_f5a214b744,0,man,man
2644920808_f5a214b744,0,rocks,rock
2650620212_0586016e0d,3,black,black
2650620212_0586016e0d,3,poodle,poodle
2650620212_0586016e0d,3,walks,walk
2650620212_0586016e0d,3,edge,edge
2650620212_0586016e0d,3,pool,pool
2676648667_cb055b4fc6,3,woman,woman
2676648667_cb055b4fc6,3,sitting,sit
2687229880_97cfd8148e,1,woman,woman
2687229880_97cfd8148e,1,black,black
2687229880_97cfd8148e,1,shirt,shirt
2687229880_97cfd8148e,1,walking,walk
269986132_91b71e8aaa,4,teams,team
269986132_91b71e8aaa,4,soccer,soccer
269986132_91b71e8aaa,4,players,player
269986132_91b71e8aaa,4,game,game
2709275718_73fcf08c23,3,man,man
2709275718_73fcf08c23,3,holding,hold
2709275718_73fcf08c23,3,cup,cup
2716457668_187a6d2b1c,3,boy,boy
2716457668_187a6d2b1c,3,wearing,wear
2716457668_187a6d2b1c,3,glasses,glass
2718376488_3c62f7642c,4,bulls,bull
2718376488_3c62f7642c,4,street,street
2718376488_3c62f7642c,4,people,people
2719102611_fef453bf30,0,black,black
2719102611_fef453bf30,0,white,white
2719102611_fef453bf30,0,stands,stand
2719102611_fef453bf30,0,stunt,stunt
2721656220_5f4cda8bc1,1,woman,woman
2721656220_5f4cda8bc1,1,smiles,smile
2721656220_5f4cda8bc1,1,holds,hold
2721656220_5f4cda8bc1,1,beverage,beverage
2738255684_0324ed062d,4,race,race
2738255684_0324ed062d,4,track,track
2743709828_a795a75bfc,4,racing,race
2743709828_a795a75bfc,4,dogs,dog
2743709828_a795a75bfc,4,dogs,dog
2743709828_a795a75bfc,4,track,track
2747436384_9470c56cb9,2,sitting,sit
2747436384_9470c56cb9,2,wave,wave
2750832671_4b39f06acf,3,dog,dog
2750832671_4b39f06acf,3,playing,play
2752809449_632cd991b3,2,man,man
2752809449_632cd991b3,2,woman,woman
2752809449_632cd991b3,2,sit,sit
2752809449_632cd991b3,2,public,public
2752809449_632cd991b3,2,transportation,transportation
2762702644_2aa3bf9680,0,woman,woman
2762702644_2aa3bf9680,0,wearing,wear
2762702644_2aa3bf9680,0,red,red
2762702644_2aa3bf9680,0,black,black
2762702644_2aa3bf9680,0,building,building
2762702644_2aa3bf9680,0,playing,play
2762702644_2aa3bf9680,0,violin,violin
2766726291_b83eb5d315,4,boy,boy
2766726291_b83eb5d315,4,hose,hose
2766926202_4201bf2bf9,4,standing,stand
2766926202_4201bf2bf9,4,shallow,shallow
2771424045_1fdf9617eb,0,man,man
2771424045_1fdf9617eb,0,red,red
2771424045_1fdf9617eb,0,face,face
2771424045_1fdf9617eb,0,paint,paint
2771424045_1fdf9617eb,0,poses,pose
2771424045_1fdf9617eb,0,woman,woman
2807177340_bc85291df5,4,boy,boy
2807177340_bc85291df5,4,hangs,hang
2807177340_bc85291df5,4,playground,playground
2807209904_389d81f33a,1,group,group
2807209904_389d81f33a,1,policemen,policeman
2807209904_389d81f33a,1,outside,outside
2807209904_389d81f33a,1,building,building
2810333931_47fd8dd340,4,group,group
2810333931_47fd8dd340,4,children,child
2810333931_47fd8dd340,4,holding,hold
2810333931_47fd8dd340,4,sticks,stick
2810333931_47fd8dd340,4,standing,stand
2813588204_69fe7deb14,2,dogs,dog
2813588204_69fe7deb14,2,race,race
2823575468_15f6c345fc,2,young,young
2823575468_15f6c345fc,2,boy,boy
2823575468_15f6c345fc,2,runs,run
2823575468_15f6c345fc,2,wearing,wear
2823575468_15f6c345fc,2,blue,blue
2834103050_512e5b330a,3,people,people
2834103050_512e5b330a,3,beach,beach
2836553263_b1a08c25ea,0,boy,boy
2836553263_b1a08c25ea,0,bike,bike
2836553263_b1a08c25ea,0,looks,look
2839807428_efe42423f2,4,dog,dog
2839807428_efe42423f2,4,jumping,jump
2839807428_efe42423f2,4,air,air
2839807428_efe42423f2,4,catch,catch
2839807428_efe42423f2,4,frisbee,frisbee
2850719435_221f15e951,1,children,child
2850719435_221f15e951,1,jump,jump
2850719435_221f15e951,1,trampoline,trampoline
2855594918_1d1e6a6061,4,man,man
2855594918_1d1e6a6061,4,bike,bike
2855594918_1d1e6a6061,4,riding,ride
2855594918_1d1e6a6061,4,mud,mud
2855727603_e917ded363,4,large,large
2855727603_e917ded363,4,brown,brown
2855727603_e917ded363,4,dog,dog
2855727603_e917ded363,4,walking,walk
2855910826_d075845288,4,football,football
2855910826_d075845288,4,players,player
2855910826_d075845288,4,tackle,tackle
2855910826_d075845288,4,football,football
2855910826_d075845288,4,players,player
2865409854_afedf98860,1,fountain,fountain
2865409854_afedf98860,1,adults,adult
2866529477_7e0c053ebc,4,boys,boy
2866529477_7e0c053ebc,4,blue,blue
2866529477_7e0c053ebc,4,swim,swim
2866529477_7e0c053ebc,4,caps,cap
2872743471_30e0d1a90a,4,boys,boy
2872743471_30e0d1a90a,4,play,play
2872743471_30e0d1a90a,4,park,park
2873445888_8764699246,4,boy,boy
2873445888_8764699246,4,kicks,kick
2873445888_8764699246,4,leg,leg
2873445888_8764699246,4,standing,stand
2876494009_9f96d7eaf2,2,ramps,ramp
2876494009_9f96d7eaf2,2,midair,midair
2876994989_a4ebbd8491,0,football,football
2876994989_a4ebbd8491,0,fan,fan
2876994989_a4ebbd8491,0,painting,paint
2876994989_a4ebbd8491,0,face,face
2882743431_c3e6cd1b5c,3,brown,brown
2882743431_c3e6cd1b5c,3,dog,dog
2882743431_c3e6cd1b5c,3,bites,bite
2882743431_c3e6cd1b5c,3,white,white
2882743431_c3e6cd1b5c,3,dog,dog
2884092603_786b53a74b,4,girl,girl
2884092603_786b53a74b,4,given,give
2884092603_786b53a74b,4,rabbit,rabbit
2884092603_786b53a74b,4,ears,ear
2884092603_786b53a74b,4,boy,boy
2891185857_54942809cf,4,orange,orange
2896668718_0c3cff910f,4,football,football
2896668718_0c3cff910f,4,players,player
2899089320_3e7f6bbaca,2,girl,girl
2899089320_3e7f6bbaca,2,sits,sit
2899089320_3e7f6bbaca,2,red,red
2899089320_3e7f6bbaca,2,jungle,jungle
2899089320_3e7f6bbaca,2,gym,gym
2911928620_06c3fa293e,3,racer,racer
2911928620_06c3fa293e,3,hand,hand
2925737498_57585a7ed9,4,man,man
2925737498_57585a7ed9,4,wearing,wear
2925737498_57585a7ed9,4,denim,denim
2925737498_57585a7ed9,4,jacket,jacket
2929669711_b2d5a640f0,2,waves,wave
2967549094_d32422eb01,2,man,man
2967549094_d32422eb01,2,sits,sit
2967549094_d32422eb01,2,window,window
2967549094_d32422eb01,2,train,train
297724467_e8918a6f90,1,dog,dog
297724467_e8918a6f90,1,shaking,shake
297724467_e8918a6f90,1,blue,blue
297724467_e8918a6f90,1,frisbee,frisbee
300594071_3450444752,3,woman,woman
300594071_3450444752,3,cleans,clean
3006094603_c5b32d2758,0,man,man
3006094603_c5b32d2758,0,wearing,wear
3006094603_c5b32d2758,0,obama,obama
3006094603_c5b32d2758,0,shirt,shirt
3006926228_cf3c067b3e,0,man,man
3006926228_cf3c067b3e,0,raising,raise
3006926228_cf3c067b3e,0,hand,hand
3014015906_fdba461f36,4,people,people
3014015906_fdba461f36,4,shorts,short
3014015906_fdba461f36,4,walk,walk
3014015906_fdba461f36,4,rocks,rock
3014015906_fdba461f36,4,stream,stream
3014546644_d53db746ec,3,dog,dog
3014546644_d53db746ec,3,jumps,jump
3014546644_d53db746ec,3,field,field
3014986976_0e7b858970,4,jeeps,jeep
3014986976_0e7b858970,4,people,people
3019667009_20db160195,4,boys,boy
3019667009_20db160195,4,playing,play
3021780428_497542a072,3,young,young
3021780428_497542a072,3,pushes,push
3021780428_497542a072,3,large,large
3021780428_497542a072,3,man,man
3021780428_497542a072,3,wheelchair,wheelchair
3042679440_010b2c596c,1,busy,busy
3042679440_010b2c596c,1,city,city
3042679440_010b2c596c,1,street,street
3042679440_010b2c596c,1,people,people
3042679440_010b2c596c,1,walking,walk
3050114829_18bc5a6d7c,3,surfer,surfer
3050114829_18bc5a6d7c,3,wave,wave
3051341320_1d0166e775,1,group,group
3051341320_1d0166e775,1,people,people
3051341320_1d0166e775,1,riding,ride
3051341320_1d0166e775,1,blue,blue
